,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
0,2018-09-01 00:00:00,2361,7.208,185.2,17.15,17.4,73.14,29.38,73.72,13.63
1,2018-09-01 01:00:00,2362,6.984,189.6,16.53,13.72,72.73,29.37,73.52,13.6
2,2018-09-01 02:00:00,2363,7.364,192.1,16.07,14.74,72.05,29.37,73.06,13.61
3,2018-09-01 03:00:00,2364,7.304,189.7,16.4,13.93,72.07,29.36,72.56,13.6
4,2018-09-01 04:00:00,2365,6.813,189.6,15.99,13.93,72.12,29.36,72.2,13.6
5,2018-09-01 05:00:00,2366,7.799,189.5,16.01,15.62,72.11,29.35,72.3,13.61
6,2018-09-01 06:00:00,2367,8.41,193.3,15.3,17.4,72.16,29.37,73.11,13.63
7,2018-09-01 07:00:00,2368,7.052,191.7,15.58,14.04,72.82,29.38,74.24,13.63
8,2018-09-01 08:00:00,2369,8.25,192.7,16.65,14.7,73.15,29.38,75.44,13.63
9,2018-09-01 09:00:00,2370,8.26,217.2,26.87,15.86,74.63,29.39,76.44,13.63
10,2018-09-01 10:00:00,2371,7.485,222.9,22.85,13.83,74.76,29.4,75.91,13.61
11,2018-09-01 11:00:00,2372,6.947,218.4,18.73,14.67,77.85,29.4,81.8,13.63
12,2018-09-01 12:00:00,2373,8.57,202.3,24.12,18.8,79.08,29.39,82.0,13.63
13,2018-09-01 13:00:00,2374,9.65,202.5,20.19,20.38,80.9,29.36,87.9,13.63
14,2018-09-01 14:00:00,2375,11.77,213.0,16.0,21.29,83.4,29.34,92.1,13.63
15,2018-09-01 15:00:00,2376,11.05,201.3,17.91,20.63,85.4,29.31,94.2,13.63
16,2018-09-01 16:00:00,2377,11.21,212.8,15.7,21.68,86.4,29.32,94.7,13.63
17,2018-09-01 17:00:00,2378,7.528,199.4,21.88,14.91,85.6,29.33,93.2,13.63
18,2018-09-01 18:00:00,2379,6.604,197.2,15.61,14.35,84.4,29.33,89.5,13.63
19,2018-09-01 19:00:00,2380,5.769,200.5,15.74,11.8,83.4,29.34,86.3,13.63
20,2018-09-01 20:00:00,2381,6.462,197.0,15.05,13.83,82.3,29.34,83.8,13.63
21,2018-09-01 21:00:00,2382,5.716,198.8,15.01,12.57,81.3,29.35,82.4,13.63
22,2018-09-01 22:00:00,2383,5.66,185.5,14.7,10.95,80.0,29.36,81.5,13.63
