,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
62,2019-02-03 14:00:00,6095,9.72,212.0,13.2,17.23,46.65,29.19,50.56,13.63
63,2019-02-03 15:00:00,6096,8.75,207.8,13.86,16.28,47.74,29.18,51.3,13.64
64,2019-02-03 16:00:00,6097,7.878,205.7,13.39,14.77,47.48,29.18,51.13,13.63
65,2019-02-03 17:00:00,6098,6.175,200.3,13.91,12.25,46.23,29.19,50.2,13.63
66,2019-02-03 18:00:00,6099,5.047,210.0,17.67,10.08,46.06,29.19,48.54,13.62
67,2019-02-03 19:00:00,6100,3.891,206.1,15.4,8.15,45.56,29.21,47.7,13.63
68,2019-02-03 20:00:00,6101,6.196,186.5,14.69,12.46,46.5,29.2,47.98,13.62
69,2019-02-03 21:00:00,6102,6.659,193.9,15.72,13.9,47.51,29.19,48.62,13.63
70,2019-02-03 22:00:00,6103,5.786,197.3,14.27,12.04,48.0,29.18,49.14,13.63
71,2019-02-03 23:00:00,6104,4.12,190.9,15.19,8.12,48.17,29.17,49.39,13.63
72,2019-02-04 00:00:00,6105,5.77,182.8,13.72,13.06,48.07,29.15,49.35,13.63
73,2019-02-04 01:00:00,6106,7.04,190.6,14.88,13.44,49.0,29.15,48.22,13.63
74,2019-02-04 02:00:00,6107,8.42,193.5,14.83,16.28,48.88,29.13,48.99,13.63
75,2019-02-04 03:00:00,6108,8.69,195.1,14.33,17.09,48.17,29.12,49.14,13.64
76,2019-02-04 04:00:00,6109,8.59,194.9,14.61,16.74,47.91,29.1,49.06,13.64
77,2019-02-04 05:00:00,6110,8.5,195.6,15.77,18.56,48.87,29.09,49.51,13.63
78,2019-02-04 06:00:00,6111,8.72,200.8,15.35,17.19,49.65,29.08,50.12,13.63
79,2019-02-04 07:00:00,6112,9.3,195.1,14.36,18.45,49.26,29.06,50.08,13.63
80,2019-02-04 08:00:00,6113,8.9,193.1,15.33,19.37,49.15,29.06,49.95,13.63
81,2019-02-04 09:00:00,6114,9.07,193.9,16.2,19.54,49.5,29.06,50.89,13.64
82,2019-02-04 10:00:00,6115,9.25,205.5,16.64,20.1,49.77,29.07,51.71,13.64
83,2019-02-04 11:00:00,6116,9.87,209.1,14.07,21.68,50.51,29.07,52.32,13.64
84,2019-02-04 12:00:00,6117,10.3,208.7,14.65,22.06,50.92,29.06,52.57,13.64
85,2019-02-04 13:00:00,6118,8.95,215.8,15.36,19.65,50.49,29.04,52.57,13.64
86,2019-02-04 14:00:00,6119,7.279,227.5,17.34,16.74,50.21,29.05,51.83,13.64
87,2019-02-04 15:00:00,6120,9.76,242.4,13.88,19.4,49.48,29.06,51.42,13.64
88,2019-02-04 16:00:00,6121,10.44,248.6,12.11,17.79,48.37,29.08,50.77,13.64
89,2019-02-04 17:00:00,6122,11.49,262.4,15.85,21.08,45.23,29.11,49.83,13.63
90,2019-02-04 18:00:00,6123,10.07,270.7,14.68,20.14,41.43,29.15,47.18,13.63
91,2019-02-04 19:00:00,6124,10.9,272.8,13.56,20.7,39.39,29.19,44.1,13.63
92,2019-02-04 20:00:00,6125,8.61,273.2,12.76,18.21,37.8,29.22,41.56,13.63
93,2019-02-04 21:00:00,6126,9.43,276.4,11.03,16.04,36.33,29.25,39.82,13.63
94,2019-02-04 22:00:00,6127,10.13,284.7,12.67,17.09,35.04,29.28,38.47,13.62
95,2019-02-04 23:00:00,6128,6.352,285.1,15.45,13.48,33.32,29.29,37.2,13.62
96,2019-02-05 00:00:00,6129,7.949,295.1,12.5,13.65,32.48,29.33,35.89,13.63
97,2019-02-05 01:00:00,6130,8.16,293.0,15.75,13.79,31.42,29.35,34.7,13.63
98,2019-02-05 02:00:00,6131,8.23,292.0,18.59,15.26,30.32,29.38,33.4,13.62
99,2019-02-05 03:00:00,6132,7.851,290.6,13.09,13.48,28.93,29.39,32.21,13.62
