,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
0,2017-11-01 00:00:00,6394,4.451,178.4,15.71,8.47,37.3,29.45,38.42,13.58
1,2017-11-01 01:00:00,6395,4.224,176.7,17.0,9.24,36.88,29.43,38.42,13.58
2,2017-11-01 02:00:00,6396,4.589,174.4,14.42,9.03,36.73,29.42,38.27,13.61
3,2017-11-01 03:00:00,6397,4.976,180.2,15.51,9.66,36.73,29.42,38.23,13.6
4,2017-11-01 04:00:00,6398,4.682,174.3,16.11,9.38,36.77,29.41,38.2,13.58
5,2017-11-01 05:00:00,6399,4.342,177.9,16.57,8.75,37.47,29.4,38.54,13.58
6,2017-11-01 06:00:00,6400,4.016,170.3,17.56,8.85,37.89,29.39,38.81,13.58
7,2017-11-01 07:00:00,6401,5.883,177.6,17.0,12.6,38.31,29.39,39.08,13.58
8,2017-11-01 08:00:00,6402,6.728,184.2,16.24,13.83,38.33,29.41,40.12,13.59
9,2017-11-01 09:00:00,6403,6.245,182.2,18.01,12.01,39.38,29.4,42.92,13.58
10,2017-11-01 10:00:00,6404,7.939,175.3,17.79,15.58,40.89,29.4,46.31,13.58
11,2017-11-01 11:00:00,6405,7.88,174.1,18.98,16.11,42.22,29.38,46.79,13.59
12,2017-11-01 12:00:00,6406,9.11,166.9,16.76,18.42,42.59,29.35,46.51,13.61
13,2017-11-01 13:00:00,6407,8.24,163.4,18.26,15.97,43.44,29.32,46.86,13.59
14,2017-11-01 14:00:00,6408,7.734,168.4,17.2,16.04,43.03,29.31,46.66,13.59
15,2017-11-01 15:00:00,6409,5.826,158.2,19.05,14.63,43.08,29.3,45.87,13.59
16,2017-11-01 16:00:00,6410,6.684,147.0,19.17,16.77,43.19,29.27,44.53,13.59
17,2017-11-01 17:00:00,6411,5.549,144.8,20.21,12.04,42.86,29.26,43.98,13.61
