,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
62,2017-09-03 14:00:00,4992,7.924,294.5,23.44,18.49,80.8,29.35,93.5,13.61
63,2017-09-03 15:00:00,4993,6.776,350.3,66.81,14.11,81.0,29.34,94.7,13.61
64,2017-09-03 16:00:00,4994,5.654,77.33,18.81,10.71,80.5,29.34,93.5,13.61
65,2017-09-03 17:00:00,4995,4.417,87.8,20.78,8.78,81.1,29.33,93.3,13.62
66,2017-09-03 18:00:00,4996,2.709,99.0,31.09,6.784,79.72,29.33,89.9,13.62
67,2017-09-03 19:00:00,4997,2.397,186.7,37.95,7.625,76.84,29.32,84.3,13.63
68,2017-09-03 20:00:00,4998,3.911,225.0,15.18,7.625,74.84,29.33,77.35,13.61
69,2017-09-03 21:00:00,4999,4.492,224.5,16.1,9.31,72.55,29.33,74.29,13.63
70,2017-09-03 22:00:00,5000,5.67,211.6,13.64,11.09,70.87,29.32,72.26,13.63
71,2017-09-03 23:00:00,5001,5.38,211.5,14.85,10.36,70.19,29.3,70.71,13.63
72,2017-09-04 00:00:00,5002,6.022,207.7,13.93,11.13,69.99,29.28,69.49,13.61
73,2017-09-04 01:00:00,5003,7.139,211.5,14.43,13.06,69.6,29.26,68.81,13.61
74,2017-09-04 02:00:00,5004,7.398,206.4,14.17,16.04,69.82,29.23,69.0,13.61
75,2017-09-04 03:00:00,5005,5.549,216.0,17.81,11.76,69.8,29.22,69.1,13.62
76,2017-09-04 04:00:00,5006,9.41,213.0,13.69,18.07,70.08,29.21,69.19,13.61
77,2017-09-04 05:00:00,5007,10.73,207.5,14.31,21.75,70.21,29.19,70.07,13.61
78,2017-09-04 06:00:00,5008,7.931,215.7,17.39,17.4,69.98,29.18,70.41,13.61
79,2017-09-04 07:00:00,5009,10.61,215.1,16.53,21.22,70.13,29.18,71.5,13.63
80,2017-09-04 08:00:00,5010,12.5,211.4,12.34,23.4,70.59,29.15,73.16,13.63
81,2017-09-04 09:00:00,5011,12.73,217.3,17.76,24.87,74.38,29.12,79.09,13.63
82,2017-09-04 10:00:00,5012,12.89,221.7,17.7,24.45,77.8,29.1,83.5,13.63
83,2017-09-04 11:00:00,5013,13.5,227.6,17.82,27.64,81.6,29.06,89.3,13.63
84,2017-09-04 12:00:00,5014,14.78,245.0,16.32,27.15,83.8,29.05,92.7,13.48
85,2017-09-04 13:00:00,5015,14.69,262.4,14.47,28.34,83.5,29.06,93.3,13.48
86,2017-09-04 14:00:00,5016,12.18,266.2,13.7,24.45,81.2,29.07,89.3,13.63
87,2017-09-04 15:00:00,5017,11.09,301.7,19.63,24.17,74.64,29.1,84.5,13.63
88,2017-09-04 16:00:00,5018,7.797,297.1,16.5,14.91,74.03,29.1,76.7,13.62
89,2017-09-04 17:00:00,5019,8.31,309.7,13.77,16.39,75.12,29.1,77.45,13.63
90,2017-09-04 18:00:00,5020,9.14,302.5,14.51,17.65,74.77,29.1,77.45,13.63
91,2017-09-04 19:00:00,5021,7.31,337.0,35.15,14.63,73.14,29.14,75.49,13.63
92,2017-09-04 20:00:00,5022,3.584,1.068,40.21,11.06,70.45,29.16,73.57,13.63
93,2017-09-04 21:00:00,5023,5.787,315.9,13.83,11.37,70.55,29.17,70.61,13.61
94,2017-09-04 22:00:00,5024,4.374,293.9,13.9,9.31,69.13,29.18,69.68,13.63
95,2017-09-04 23:00:00,5025,4.737,283.1,10.21,8.5,67.11,29.17,67.85,13.63
96,2017-09-05 00:00:00,5026,6.645,287.4,11.54,12.25,66.26,29.17,66.2,13.61
97,2017-09-05 01:00:00,5027,5.152,273.3,15.0,8.64,64.92,29.16,65.45,13.63
98,2017-09-05 02:00:00,5028,8.06,282.8,15.58,18.45,63.52,29.18,64.02,13.61
99,2017-09-05 03:00:00,5029,8.26,307.1,14.24,16.21,62.47,29.2,63.16,13.63
100,2017-09-05 04:00:00,5030,8.04,310.9,14.06,15.58,61.1,29.22,62.08,13.62
101,2017-09-05 05:00:00,5031,6.957,290.8,14.3,13.86,59.24,29.23,60.22,13.62
102,2017-09-05 06:00:00,5032,8.59,291.6,13.07,15.23,57.43,29.24,58.26,13.6
103,2017-09-05 07:00:00,5033,10.26,287.6,13.12,19.09,57.28,29.25,57.57,13.6
