,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
62,2017-06-03 14:00:00,2784,7.325,82.8,18.93,14.91,72.19,29.38,89.9,13.61
63,2017-06-03 15:00:00,2785,6.526,77.97,20.91,11.97,72.96,29.36,90.8,13.63
64,2017-06-03 16:00:00,2786,6.136,75.34,19.22,11.8,72.15,29.34,90.4,13.63
65,2017-06-03 17:00:00,2787,4.765,90.7,22.04,10.15,75.95,29.3,89.6,13.63
66,2017-06-03 18:00:00,2788,3.151,89.6,27.19,6.714,80.8,29.27,90.0,13.63
67,2017-06-03 19:00:00,2789,1.778,57.35,36.55,4.19,81.4,29.27,89.2,13.62
68,2017-06-03 20:00:00,2790,0.882,109.2,78.87,2.087,78.76,29.27,86.7,13.63
69,2017-06-03 21:00:00,2791,1.141,283.2,39.79,2.893,76.8,29.29,80.1,13.63
70,2017-06-03 22:00:00,2792,2.151,180.9,27.32,4.891,75.82,29.29,77.51,13.63
71,2017-06-03 23:00:00,2793,3.927,207.6,14.38,7.414,75.01,29.29,74.96,13.63
72,2017-06-04 00:00:00,2794,4.204,223.8,14.71,8.08,76.58,29.28,75.96,13.63
73,2017-06-04 01:00:00,2795,5.965,205.9,13.9,11.02,76.03,29.25,76.01,13.63
74,2017-06-04 02:00:00,2796,7.359,214.4,14.85,14.11,75.82,29.23,75.91,13.63
75,2017-06-04 03:00:00,2797,6.144,235.9,13.7,10.85,74.84,29.22,75.38,13.63
76,2017-06-04 04:00:00,2798,6.229,232.6,14.35,12.08,74.63,29.22,74.81,13.63
77,2017-06-04 05:00:00,2799,6.724,250.5,15.78,12.64,74.44,29.24,74.96,13.63
78,2017-06-04 06:00:00,2800,5.719,245.2,15.97,9.62,74.31,29.24,76.01,13.63
79,2017-06-04 07:00:00,2801,6.42,237.6,14.45,11.66,75.88,29.24,78.76,13.63
80,2017-06-04 08:00:00,2802,6.634,251.1,14.83,10.71,76.77,29.23,80.3,13.63
81,2017-06-04 09:00:00,2803,6.019,255.5,13.37,11.55,78.32,29.23,82.9,13.63
82,2017-06-04 10:00:00,2804,7.522,250.1,15.59,13.79,80.7,29.21,89.2,13.63
83,2017-06-04 11:00:00,2805,8.87,262.5,18.01,16.95,84.7,29.2,95.6,13.63
84,2017-06-04 12:00:00,2806,8.45,272.2,20.64,17.79,86.5,29.18,97.4,13.63
85,2017-06-04 13:00:00,2807,8.96,273.8,20.46,15.79,87.7,29.16,98.3,13.64
86,2017-06-04 14:00:00,2808,11.54,274.7,18.01,22.2,89.6,29.13,99.8,13.64
87,2017-06-04 15:00:00,2809,12.08,274.6,18.93,20.98,90.5,29.11,101.4,13.63
88,2017-06-04 16:00:00,2810,9.83,281.6,18.72,20.8,90.5,29.1,101.3,13.64
89,2017-06-04 17:00:00,2811,10.04,319.6,38.2,20.98,89.5,29.09,99.9,13.63
90,2017-06-04 18:00:00,2812,4.969,26.61,24.22,10.99,83.7,29.1,98.3,13.63
91,2017-06-04 19:00:00,2813,6.145,28.71,16.29,12.11,81.8,29.11,91.3,13.61
92,2017-06-04 20:00:00,2814,5.065,36.02,16.23,8.75,77.6,29.12,86.7,13.63
93,2017-06-04 21:00:00,2815,4.654,53.66,24.87,10.25,71.78,29.14,80.0,13.62
94,2017-06-04 22:00:00,2816,2.412,74.83,37.07,5.592,68.72,29.15,73.88,13.62
95,2017-06-04 23:00:00,2817,1.647,89.5,34.42,3.945,70.08,29.15,70.12,13.62
96,2017-06-05 00:00:00,2818,1.646,107.1,40.9,4.365,69.77,29.13,69.19,13.63
97,2017-06-05 01:00:00,2819,0.936,78.72,62.27,2.578,68.74,29.11,68.42,13.63
98,2017-06-05 02:00:00,2820,1.651,265.2,30.41,2.858,67.52,29.11,67.18,13.63
99,2017-06-05 03:00:00,2821,1.721,294.5,16.86,2.964,66.84,29.11,66.48,13.63
100,2017-06-05 04:00:00,2822,2.015,281.5,11.82,3.664,66.29,29.12,65.64,13.63
101,2017-06-05 05:00:00,2823,1.988,275.5,11.73,3.77,66.13,29.12,65.5,13.63
102,2017-06-05 06:00:00,2824,4.716,44.7,72.21,12.46,68.28,29.13,69.39,13.61
103,2017-06-05 07:00:00,2825,5.548,60.06,19.69,12.36,67.53,29.15,69.49,13.63
104,2017-06-05 08:00:00,2826,4.775,34.65,22.61,9.24,69.77,29.16,71.5,13.61
105,2017-06-05 09:00:00,2827,10.73,7.108,22.6,24.24,66.1,29.19,72.15,13.62
106,2017-06-05 10:00:00,2828,13.88,3.105,22.77,26.3,62.07,29.22,73.22,13.62
107,2017-06-05 11:00:00,2829,13.11,2.561,22.14,23.26,60.14,29.23,73.37,13.62
108,2017-06-05 12:00:00,2830,14.15,2.193,22.29,26.2,59.35,29.25,72.35,13.6
109,2017-06-05 13:00:00,2831,15.18,5.363,22.8,28.02,57.9,29.25,70.86,13.49
110,2017-06-05 14:00:00,2832,15.79,7.077,22.15,28.34,58.28,29.26,70.96,13.5
111,2017-06-05 15:00:00,2833,14.56,3.979,22.7,27.11,58.82,29.26,71.15,13.48
112,2017-06-05 16:00:00,2834,14.86,6.608,22.45,27.11,58.66,29.26,70.46,13.62
113,2017-06-05 17:00:00,2835,14.42,5.276,22.2,27.57,58.52,29.26,69.0,13.48
114,2017-06-05 18:00:00,2836,12.78,3.435,22.3,26.76,59.33,29.27,67.9,13.6
115,2017-06-05 19:00:00,2837,10.93,5.179,20.5,21.33,59.76,29.28,66.95,13.59
116,2017-06-05 20:00:00,2838,10.09,9.34,18.73,19.58,58.59,29.3,64.76,13.61
117,2017-06-05 21:00:00,2839,9.15,7.033,20.92,17.19,58.78,29.31,60.61,13.6
118,2017-06-05 22:00:00,2840,9.27,3.043,21.84,19.68,58.87,29.33,59.04,13.6
119,2017-06-05 23:00:00,2841,8.91,3.041,21.07,19.89,58.85,29.33,58.56,13.6
120,2017-06-06 00:00:00,2842,10.52,7.862,20.21,20.07,57.87,29.33,58.17,13.61
121,2017-06-06 01:00:00,2843,9.37,10.66,18.05,17.65,56.87,29.34,57.66,13.61
122,2017-06-06 02:00:00,2844,7.747,8.64,18.78,14.88,56.58,29.34,56.88,13.61
123,2017-06-06 03:00:00,2845,6.577,2.904,20.21,12.32,56.99,29.35,56.46,13.61
124,2017-06-06 04:00:00,2846,7.254,7.027,19.25,14.49,56.4,29.36,56.16,13.61
125,2017-06-06 05:00:00,2847,6.931,2.971,20.81,16.77,55.75,29.38,55.87,13.61
126,2017-06-06 06:00:00,2848,8.06,0.19,21.84,16.07,57.09,29.39,58.73,13.62
127,2017-06-06 07:00:00,2849,10.05,5.622,21.27,19.12,57.19,29.41,58.69,13.62
128,2017-06-06 08:00:00,2850,9.46,0.294,20.97,18.98,58.02,29.43,59.04,13.6
129,2017-06-06 09:00:00,2851,9.99,4.819,21.69,17.93,58.91,29.43,63.48,13.6
130,2017-06-06 10:00:00,2852,10.8,10.97,19.9,21.61,60.41,29.42,71.06,13.6
131,2017-06-06 11:00:00,2853,10.37,12.8,19.92,18.31,60.08,29.42,71.9,13.62
132,2017-06-06 12:00:00,2854,10.51,9.13,20.19,20.03,61.74,29.42,74.76,13.62
133,2017-06-06 13:00:00,2855,10.85,4.008,22.1,21.71,61.63,29.41,76.01,13.62
134,2017-06-06 14:00:00,2856,10.69,9.83,21.14,19.96,63.41,29.4,75.8,13.61
135,2017-06-06 15:00:00,2857,12.66,6.584,21.55,23.36,62.89,29.39,75.8,13.61
136,2017-06-06 16:00:00,2858,12.0,0.374,23.32,24.48,64.11,29.39,74.45,13.61
137,2017-06-06 17:00:00,2859,11.45,3.07,23.14,22.94,63.7,29.4,74.14,13.61
138,2017-06-06 18:00:00,2860,11.39,0.133,22.45,22.91,63.56,29.4,73.37,13.61
139,2017-06-06 19:00:00,2861,9.61,359.6,23.09,21.29,63.37,29.4,71.55,13.61
140,2017-06-06 20:00:00,2862,9.51,1.147,22.33,18.63,62.7,29.39,68.95,13.61
141,2017-06-06 21:00:00,2863,8.71,1.928,23.72,17.09,62.23,29.41,64.39,13.61
142,2017-06-06 22:00:00,2864,8.18,19.99,23.91,17.44,59.71,29.43,62.76,13.61
143,2017-06-06 23:00:00,2865,6.887,22.21,15.1,14.07,58.7,29.44,60.7,13.61
144,2017-06-07 00:00:00,2866,4.083,16.32,18.34,8.22,58.77,29.44,59.25,13.61
145,2017-06-07 01:00:00,2867,4.662,11.46,16.29,8.4,59.2,29.44,58.69,13.61
146,2017-06-07 02:00:00,2868,4.706,9.25,17.26,9.27,59.14,29.44,58.69,13.61
147,2017-06-07 03:00:00,2869,5.833,31.61,17.36,12.88,58.78,29.45,58.34,13.61
148,2017-06-07 04:00:00,2870,5.846,44.33,17.51,13.97,58.72,29.46,58.0,13.61
149,2017-06-07 05:00:00,2871,5.435,48.2,16.97,10.5,58.66,29.47,57.57,13.61
150,2017-06-07 06:00:00,2872,6.994,52.44,17.6,13.86,59.48,29.48,61.01,13.61
151,2017-06-07 07:00:00,2873,7.897,60.9,18.39,14.88,59.76,29.5,61.01,13.62
152,2017-06-07 08:00:00,2874,8.71,54.87,18.09,17.33,60.66,29.51,61.9,13.62
153,2017-06-07 09:00:00,2875,8.54,52.24,24.75,16.77,62.02,29.51,66.48,13.62
154,2017-06-07 10:00:00,2876,9.84,24.34,18.02,16.49,61.23,29.52,72.86,13.61
155,2017-06-07 11:00:00,2877,10.1,22.77,18.96,16.25,61.91,29.52,73.57,13.62
156,2017-06-07 12:00:00,2878,10.42,23.16,17.53,18.56,63.07,29.51,76.17,13.62
157,2017-06-07 13:00:00,2879,10.43,5.2,21.78,18.45,63.39,29.5,77.29,13.6
158,2017-06-07 14:00:00,2880,10.75,8.2,22.2,18.1,64.41,29.48,77.99,13.62
159,2017-06-07 15:00:00,2881,10.25,2.365,22.68,18.1,65.25,29.47,77.35,13.62
160,2017-06-07 16:00:00,2882,9.32,0.935,22.07,17.26,66.82,29.46,77.56,13.62
161,2017-06-07 17:00:00,2883,9.81,6.402,21.58,18.66,66.92,29.46,77.56,13.62
162,2017-06-07 18:00:00,2884,8.03,7.747,20.68,14.42,67.2,29.44,76.55,13.62
163,2017-06-07 19:00:00,2885,5.88,0.554,22.24,12.11,66.03,29.44,75.18,13.62
164,2017-06-07 20:00:00,2886,4.94,15.87,17.88,10.36,64.3,29.44,71.85,13.62
165,2017-06-07 21:00:00,2887,3.095,58.05,20.66,6.433,62.82,29.44,66.29,13.62
166,2017-06-07 22:00:00,2888,2.317,65.03,22.61,4.506,61.62,29.45,62.76,13.62
167,2017-06-07 23:00:00,2889,1.609,68.87,35.52,4.015,60.94,29.44,60.66,13.61
168,2017-06-08 00:00:00,2890,1.357,310.9,47.3,2.893,60.11,29.44,59.34,13.61
169,2017-06-08 01:00:00,2891,1.157,282.2,40.23,2.823,59.13,29.43,58.47,13.61
170,2017-06-08 02:00:00,2892,1.125,243.6,78.79,2.929,58.38,29.42,57.78,13.61
171,2017-06-08 03:00:00,2893,0.82,141.6,55.11,2.157,57.19,29.41,56.97,13.59
172,2017-06-08 04:00:00,2894,1.538,183.5,28.76,4.961,56.13,29.41,55.95,13.6
173,2017-06-08 05:00:00,2895,1.254,246.1,27.16,2.543,56.49,29.42,55.53,13.61
174,2017-06-08 06:00:00,2896,1.982,234.2,22.81,3.594,60.46,29.41,61.41,13.61
175,2017-06-08 07:00:00,2897,3.079,220.6,18.13,5.767,63.49,29.41,63.98,13.6
176,2017-06-08 08:00:00,2898,3.691,251.0,20.88,6.643,67.6,29.41,67.38,13.62
177,2017-06-08 09:00:00,2899,2.576,351.2,67.99,7.45,72.48,29.4,75.96,13.62
178,2017-06-08 10:00:00,2900,5.988,73.69,18.15,10.01,72.85,29.39,87.6,13.62
179,2017-06-08 11:00:00,2901,6.164,88.3,18.13,11.06,73.36,29.37,88.8,13.62
180,2017-06-08 12:00:00,2902,7.759,82.7,16.07,12.88,73.24,29.36,91.4,13.62
181,2017-06-08 13:00:00,2903,7.678,81.2,18.62,13.34,74.32,29.33,92.5,13.63
182,2017-06-08 14:00:00,2904,8.1,90.1,18.29,14.67,76.48,29.31,93.3,13.63
183,2017-06-08 15:00:00,2905,7.87,83.1,18.89,15.86,76.66,29.28,93.5,13.63
184,2017-06-08 16:00:00,2906,7.557,84.2,20.92,16.11,75.67,29.26,92.3,13.63
185,2017-06-08 17:00:00,2907,5.296,99.7,24.99,11.2,75.46,29.23,87.8,13.63
186,2017-06-08 18:00:00,2908,4.476,92.2,19.26,10.22,74.31,29.22,84.1,13.63
187,2017-06-08 19:00:00,2909,3.037,95.5,18.7,5.697,73.9,29.21,78.87,13.63
188,2017-06-08 20:00:00,2910,1.221,81.3,35.68,2.893,72.19,29.2,76.86,13.62
189,2017-06-08 21:00:00,2911,1.473,173.8,21.68,4.436,71.72,29.21,72.71,13.62
190,2017-06-08 22:00:00,2912,2.699,177.8,16.93,6.153,72.79,29.21,72.81,13.62
191,2017-06-08 23:00:00,2913,3.024,203.2,21.39,6.188,71.08,29.21,72.2,13.62
192,2017-06-09 00:00:00,2914,4.175,224.0,48.11,12.36,70.34,29.2,71.15,13.6
193,2017-06-09 01:00:00,2915,5.465,242.0,27.01,11.23,68.3,29.19,69.19,13.62
194,2017-06-09 02:00:00,2916,5.693,223.8,19.79,10.95,68.19,29.16,67.38,13.63
195,2017-06-09 03:00:00,2917,6.64,233.2,13.87,12.92,68.92,29.15,68.57,13.6
196,2017-06-09 04:00:00,2918,6.292,225.8,15.22,12.18,68.09,29.14,68.57,13.6
197,2017-06-09 05:00:00,2919,6.74,215.3,14.09,13.09,67.91,29.15,67.8,13.62
198,2017-06-09 06:00:00,2920,8.11,236.9,14.79,16.98,69.56,29.15,70.86,13.6
199,2017-06-09 07:00:00,2921,11.43,249.0,12.73,18.73,71.47,29.16,73.42,13.61
200,2017-06-09 08:00:00,2922,10.14,256.1,14.88,19.23,73.26,29.17,75.38,13.62
201,2017-06-09 09:00:00,2923,9.89,258.0,18.12,17.16,76.9,29.17,80.8,13.63
202,2017-06-09 10:00:00,2924,9.58,248.0,17.82,17.47,79.61,29.17,89.6,13.63
203,2017-06-09 11:00:00,2925,9.13,263.2,23.69,17.3,81.7,29.17,92.7,13.63
204,2017-06-09 12:00:00,2926,9.56,267.2,26.15,19.23,83.1,29.16,96.3,13.63
205,2017-06-09 13:00:00,2927,8.91,271.8,20.31,19.75,85.2,29.15,99.5,13.63
206,2017-06-09 14:00:00,2928,7.085,357.8,63.67,17.19,83.9,29.14,100.1,13.63
207,2017-06-09 15:00:00,2929,9.46,36.01,16.44,15.72,74.62,29.14,97.4,13.63
208,2017-06-09 16:00:00,2930,10.62,28.8,16.11,19.51,68.48,29.15,88.8,13.63
209,2017-06-09 17:00:00,2931,8.71,27.02,15.21,14.11,66.53,29.15,81.2,13.62
210,2017-06-09 18:00:00,2932,5.14,64.19,38.0,13.23,66.75,29.17,77.08,13.62
211,2017-06-09 19:00:00,2933,4.355,34.76,36.56,11.55,65.39,29.17,75.07,13.62
212,2017-06-09 20:00:00,2934,4.91,21.73,52.72,15.93,66.63,29.19,70.56,13.62
213,2017-06-09 21:00:00,2935,3.771,64.5,22.45,9.17,66.88,29.19,68.28,13.63
214,2017-06-09 22:00:00,2936,2.667,82.2,33.53,5.907,65.22,29.2,67.52,13.62
215,2017-06-09 23:00:00,2937,1.661,103.3,31.0,3.279,64.31,29.2,66.81,13.62
216,2017-06-10 00:00:00,2938,1.221,121.5,45.51,3.174,64.73,29.2,65.5,13.63
217,2017-06-10 01:00:00,2939,1.78,177.8,25.58,3.875,65.84,29.2,65.59,13.63
